QCOM,open,high,low,close,volume,market_return,stock_return,residual_return,residual_price,residual_gap_pct,volume_gap_product,earnings_classification,is_earnings_date,event_strength
2024-09-18 04:00:00,169.52,172.42,167.695,168.3,5877581.0,-0.002965883460315899,-0.002371072910491878,0.0032397424376238923,102.39794465284793,0.3239742437623816,1904184.8596271425,none,False,0.0
2024-09-19 04:00:00,174.42,176.8,172.49,173.92,10896153.0,0.017064481653010333,0.033392751039809765,0.006216657091139707,103.03451756159218,0.6216657091139721,6773764.681359335,none,False,0.0
2024-09-20 04:00:00,172.69,173.07,164.3,168.92,27546386.0,-0.004781253283827835,-0.028748850045998142,-0.020166527917708454,100.95666908669871,2.0166527917708454,55551496.23009733,surprising_negative,True,8.769999999999982
2024-09-23 04:00:00,168.42,169.98,165.35,165.96,9810047.0,0.002498900131984172,-0.017523087852237662,-0.020857359773055473,98.85097951806813,2.0857359773055473,20461167.96695835,none,False,0.0
2024-09-24 04:00:00,167.42,169.355,165.98,166.95,9663799.0,0.0028613056681938698,0.005965292841648484,0.002037813688853898,99.05241939728666,0.20378136888536957,1969302.1888530657,none,False,0.0
2024-09-25 04:00:00,166.28,168.59,165.76,168.27,5095502.0,-0.002205496236653226,0.00790655884995517,0.012272726544789952,100.2680626541494,1.2272726544789947,6253570.265443026,none,False,0.0
2024-09-26 04:00:00,174.91,175.75,166.7801,172.66,8474993.0,0.003964634060767747,0.026089023593034888,0.02035555000493063,102.30907421740345,2.035555000493061,17251314.38029369,none,False,0.0
2024-09-27 04:00:00,173.0,173.45,169.83,170.13,5880662.0,-0.001450288310326675,-0.014653075408316951,-0.011523077580610993,101.13015881799583,1.1523077580610885,6776332.445135037,none,False,0.0
2024-09-30 04:00:00,171.37,172.23,167.75,170.05,8103000.0,0.004007209477312923,-0.0004702286486802931,-0.006273392245560823,100.49572966387468,0.6273392245560783,5083329.736577902,none,False,0.0
2024-10-01 04:00:00,169.8,170.29,164.08,165.78,8277568.0,-0.008958449525934165,-0.025110261687739,-0.009690452897077049,99.52188052920951,0.9690452897077151,8021338.280635312,none,False,0.0
2024-10-02 04:00:00,166.15,169.75,165.15,168.32,4484587.0,0.0004220744961485057,0.015321510435516883,0.015386711932289516,101.0531950358722,1.5386711932289687,6900304.830429121,none,False,0.0
2024-10-03 04:00:00,165.95,169.53,165.66,168.92,6260212.0,-0.001828217839187074,0.0035646387832699578,0.007313254450102525,101.79222276416537,0.7313254450102447,4578252.326758474,none,False,0.0
2024-10-04 04:00:00,172.55,172.8,166.48,168.9,6588668.0,0.009087386847944634,-0.00011839924224477105,-0.0142371034555902,100.34299635769747,1.423710345559015,9380354.795053624,none,False,0.0
2024-10-07 04:00:00,167.635,168.7199,165.735,166.94,4359327.0,-0.009040455164229244,-0.01160449970396693,0.0039495408597752316,100.73930512180446,0.3949540859775169,1721734.0107621108,none,False,0.0
2024-10-08 04:00:00,164.86,167.7209,163.66,166.34,7843548.0,0.009457555477280666,-0.003594105666706593,-0.01831872421091369,98.89388957407904,1.831872421091374,14368379.264706403,none,False,0.0
2024-10-09 04:00:00,165.95,170.3,164.665,170.22,5480088.0,0.0069263918209256925,0.023325718408079732,0.01274426114659027,100.15421912861315,1.274426114659022,6983967.25782953,none,False,0.0
2024-10-10 04:00:00,167.23,168.75,165.33,168.52,5048030.0,-0.0017500086634092415,-0.009987075549289126,-0.006366477376790608,99.51658955834071,0.6366477376790525,3213816.879235987,none,False,0.0
2024-10-11 04:00:00,168.0,170.43,166.87,169.98,3801395.0,0.0059882318226789355,0.008663660099691217,-0.00038216031272628875,99.47855826735363,0.03821603127264206,145274.23019966515,none,False,0.0
2024-10-14 04:00:00,171.34,178.87,170.9,178.04,9933613.0,0.008178336036440248,0.047417343216848984,0.03478662818065213,102.93908188574741,3.4786628180652146,34555690.19214925,none,False,0.0
2024-10-15 04:00:00,177.22,179.825,172.75,174.09,12910401.0,-0.0077697152245346235,-0.022186025612221938,-0.008712008797764893,102.04227569872492,0.8712008797765125,11247552.709467568,none,False,0.0
2024-10-16 04:00:00,174.62,174.67,170.2201,171.48,6495701.0,0.00434647624961193,-0.014992245390315406,-0.021350741295311497,99.8635974690966,2.135074129531145,13868803.158269588,none,False,0.0
2024-10-17 04:00:00,175.615,175.615,171.02,171.1,6091604.0,8.586639189434031e-05,-0.0022160018661068204,-0.0016004746734889401,99.70376831054382,0.16004746734888942,974945.7922923642,none,False,0.0
2024-10-18 04:00:00,172.11,172.58,169.42,170.92,6432721.0,0.0038464840731518013,-0.0010520163646990932,-0.0065920949295242654,99.04651160500943,0.6592094929524173,4240510.748714367,none,False,0.0
2024-10-21 04:00:00,169.635,170.17,166.0685,169.01,7297738.0,-0.00164217656819321,-0.011174818628598149,-0.007730726531007783,98.2808101099408,0.7730726531007925,5641681.677294471,none,False,0.0
2024-10-22 04:00:00,169.01,173.48,168.23,173.18,7313047.0,-0.0005311584394221969,0.024673096266493166,0.02629860690493354,100.86545850132056,2.6298606904933575,19232294.833030377,none,False,0.0
2024-10-23 04:00:00,169.34,172.64,164.3,166.6,9788217.0,-0.009137351710896358,-0.03799514955537597,-0.022282502881921275,98.61792363157858,2.228250288192124,21810597.351137046,none,False,0.0
2024-10-24 04:00:00,166.61,168.94,165.53,168.1,4933426.0,0.0021626671741725723,0.009003601440576325,0.00621969589740505,99.23129712660051,0.6219695897405009,3068440.94523512,none,False,0.0
2024-10-25 04:00:00,170.275,173.18,169.8062,170.27,5496607.0,-0.00034528002209799347,0.012908982748364162,0.014230236386267678,100.64338194162798,1.4230236386267414,7821801.693241217,none,False,0.0
2024-10-28 04:00:00,169.42,173.15,169.37,172.22,5024581.0,0.0030913235700471553,0.011452399130792212,0.00714841280790699,101.36282238213059,0.7148412807906901,3591777.9174765665,none,False,0.0
2024-10-29 04:00:00,172.195,176.57,171.26,176.0,6198246.0,0.0016183737065922355,0.021948670305423246,0.02005569712676073,103.39572444774024,2.0055697126760696,12431014.449315598,none,False,0.0
2024-10-30 04:00:00,169.92,171.735,167.53,167.62,8819735.0,-0.003025250528559398,-0.04761363636363636,-0.0419056454188351,99.06285988120965,4.1905645418835125,36959668.75980898,none,False,0.0
2024-10-31 04:00:00,167.62,167.78,162.08,162.77,10261236.0,-0.019603110291201875,-0.028934494690371015,0.003909136633295757,99.45011013577033,0.3909136633295729,4011257.355049293,none,False,0.0
2024-11-01 04:00:00,163.08,166.0847,162.77,165.27,6498125.0,0.004220596510973618,0.015359095656447774,0.00920664729724962,100.36571222346299,0.9206647297249626,5982594.496844023,none,False,0.0
2024-11-04 05:00:00,165.06,167.5,163.635,165.18,4949802.0,-0.0021539646959932712,-0.0005445634416409995,0.00373725432048,100.74080441509821,0.3737254320480332,1849866.891002219,none,False,0.0
2024-11-05 05:00:00,165.0,167.59,164.245,165.91,5371263.0,0.012091749881539604,0.004419421237437993,-0.01461700552962963,99.26827551990338,1.4617005529629634,7851178.097209506,none,False,0.0
2024-11-06 05:00:00,169.25,178.45,168.67,172.99,17567121.0,0.024865614704352224,0.04267373877403413,0.0027282798976954806,99.53910716048323,0.2728279897695529,4792802.308468498,none,False,0.0
2024-11-07 05:00:00,180.265,182.1,171.63,172.91,23586315.0,0.007732133188955048,-0.0004624544771374417,-0.012362797789918643,98.30852530646914,1.2362797789918556,29159284.29543229,none,False,0.0
2024-11-08 05:00:00,172.09,173.49,168.7546,170.91,10736646.0,0.004331693557865224,-0.011566711005725483,-0.017901009709586226,96.54870344042293,1.7901009709586302,19219680.429439094,none,False,0.0
2024-11-11 05:00:00,170.0,170.79,166.09,168.29,7829485.0,0.0009528745047560072,-0.015329705693054807,-0.016133349653590832,94.99104944921774,1.6133349653590812,12631581.911254445,none,False,0.0
2024-11-12 05:00:00,167.05,167.33,161.8601,163.41,8483331.0,-0.0031064199345314236,-0.028997563729276865,-0.02315670980688024,92.79136928287119,2.315670980688034,19644603.4162712,none,False,0.0
2024-11-13 05:00:00,162.79,162.94,159.75,160.42,7921747.0,0.0004858435248786819,-0.01829753381066035,-0.018336713304902674,91.08988054716183,1.8336713304902719,14525880.36129732,none,False,0.0
2024-11-14 05:00:00,162.95,164.91,161.87,163.97,7005444.0,-0.006430114368961348,0.02212941029796789,0.033410687664238006,94.1332560954958,3.3410687664237937,23405670.143330965,none,False,0.0
2024-11-15 05:00:00,163.0,164.325,159.6,160.5,9737033.0,-0.012808628971096359,-0.021162407757516655,0.0005596068856435765,94.18593371377489,0.055960688564349326,544891.071253792,none,False,0.0
2024-11-18 05:00:00,162.6,165.14,162.0,164.5,7816812.0,0.0040973111395645745,0.024922118380062308,0.01897147094996053,95.97277941912066,1.8971470949960434,14829642.177930212,none,False,0.0
2024-11-19 05:00:00,164.03,166.23,162.65,164.71,6176848.0,0.0036555300518574807,0.001276595744680975,-0.003950917765008577,95.5935988599564,0.3950917765008555,2440421.849495756,none,False,0.0
2024-11-20 05:00:00,164.0,164.2,152.9505,154.27,14456722.0,0.0003388107741826296,-0.0633841296824722,-0.06318263710541408,89.55374319358727,6.318263710541395,91341381.98598541,surprising_negative,True,11.249499999999983
2024-11-21 05:00:00,155.16,156.94,153.59,155.46,10685385.0,0.005368331922099845,0.007713748622544925,-0.0003173822573362406,89.52532042441958,0.03173822573362406,339135.1611806805,none,False,0.0
2024-11-22 05:00:00,154.79,156.88,153.73,156.79,5709268.0,0.003099364967069196,0.008555255371156534,0.0042381064047903065,89.90473825830121,0.4238106404790276,2419648.527746417,none,False,0.0
2024-11-25 05:00:00,158.94,159.65,157.2189,158.82,9189843.0,0.0033920505113262944,0.012947254289176646,0.008151019977249069,90.63755357589396,0.8151019977248986,7490659.388078175,none,False,0.0
2024-11-26 05:00:00,159.75,161.47,156.09,156.93,9489853.0,0.005221495155054878,-0.011900264450320996,-0.019691044056758145,88.85280551523425,1.9691044056758145,18686511.351515844,none,False,0.0
2024-11-27 05:00:00,156.93,157.65,154.46,156.4,6337854.0,-0.003030050778323412,-0.003377301981775327,0.002338546301258372,89.06059191492834,0.2338546301258404,1482136.502961578,none,False,0.0
2024-11-29 05:00:00,158.11,161.52,157.75,158.53,6112016.0,0.006212113621561821,0.013618925831202056,0.004206642191996396,89.43523795852185,0.42066421919964014,2571106.4383757077,none,False,0.0
2024-12-02 05:00:00,158.38,163.37,158.38,163.03,9812677.0,0.0017923823749066425,0.02838579448684797,0.02620799342848379,91.77915608721368,2.620799342848379,25717057.4331834,none,False,0.0
2024-12-03 05:00:00,161.5,163.86,161.32,162.58,6961372.0,0.0004638603117803619,-0.002760228178862678,-0.0027634242244844376,91.52553134397954,0.276342422448439,1923722.4020447347,none,False,0.0
2024-12-04 05:00:00,164.475,165.0,162.24,163.34,6718827.0,0.0062095345332913165,0.004674621724689354,-0.004733440307335657,91.09230070476563,0.4733440307335579,3180316.653981459,none,False,0.0
2024-12-05 05:00:00,162.59,164.45,159.93,160.39,7279786.0,-0.0016456571108843798,-0.018060487327048014,-0.014610698067330381,89.76137860290983,1.4610698067330508,10636275.524077969,none,False,0.0
2024-12-06 05:00:00,160.39,160.39,157.24,159.51,9368412.0,0.0018956252266508766,-0.005486626348276014,-0.00783342153113709,89.05823988709724,0.7833421531137086,7338672.027336305,none,False,0.0
2024-12-09 05:00:00,157.48,162.93,157.47,160.74,9481232.0,-0.0051496355769072855,0.007711115290577553,0.01689642776684159,90.56300600439164,1.6896427766841748,16019895.162866853,none,False,0.0
2024-12-10 05:00:00,160.77,161.49,156.04,156.46,8683634.0,-0.0031090824899120406,-0.02662685081498073,-0.020781638661405193,88.6809583375177,2.0781638661405255,18046014.405589316,none,False,0.0
2024-12-11 05:00:00,157.29,160.46,156.97,159.83,7081804.0,0.0077305905773059624,0.021539051514764207,0.009641233241738028,89.53595214095056,0.9641233241737934,6827732.413627267,none,False,0.0
2024-12-12 05:00:00,158.67,159.46,156.9214,158.24,5796116.0,-0.005152602640503101,-0.009948069824188166,-0.000757900679339037,89.46809278199767,0.07579006793390075,439288.0253927691,none,False,0.0
2024-12-13 05:00:00,158.24,159.6805,156.62,158.53,8886682.0,-0.0001985670080916213,0.0018326592517694529,0.002913764182663893,89.7287817062371,0.29137641826637584,2589369.5714322734,none,False,0.0
2024-12-16 05:00:00,158.16,158.71,154.02,157.89,9951138.0,0.0042700385627512105,-0.004037090771462859,-0.010270468861991792,88.80722504769874,1.0270468861991788,10220285.297038324,none,False,0.0
2024-12-17 05:00:00,156.49,159.98,156.49,157.92,7187382.0,-0.004120041530018659,0.00019000570017091434,0.0076900165637654285,89.49015407929758,0.7690016563765445,5527108.663010961,none,False,0.0
2024-12-18 05:00:00,158.25,161.16,152.325,153.05,10295189.0,-0.0298035711330652,-0.03083839918946285,0.018701961450689718,91.16379549110489,1.8701961450689808,19254022.780556574,none,False,0.0
2024-12-19 05:00:00,154.03,155.47,150.06,150.4,8414797.0,-0.00030702053626241455,-0.017314603070891943,-0.016055974866161296,89.70007188199585,1.6055974866161171,13510776.913584843,none,False,0.0
2024-12-20 05:00:00,149.58,154.57,149.43,152.89,17347066.0,0.008616277085821356,0.01655585106382973,0.0032082877134778504,89.98785552051292,0.32082877134775867,5565437.871268478,none,False,0.0
2024-12-23 05:00:00,155.66,158.69,154.55,158.24,8863199.0,0.0059883278355747915,0.03499247825233853,0.025946500680224242,92.32272547498783,2.5946500680224194,22996899.88824624,none,False,0.0
2024-12-24 05:00:00,158.64,159.4,157.54,159.36,2839592.0,0.011115034723973682,0.00707785642062686,-0.01035982408801113,91.36627827974121,1.0359824088011171,2941767.3601723816,none,False,0.0
2024-12-26 05:00:00,157.4,159.5599,157.35,158.53,3847905.0,6.652253450867285e-05,-0.00520833333333337,-0.004561142948658552,90.94954362382039,0.4561142948658614,1755084.4757858224,none,False,0.0
2024-12-27 05:00:00,157.19,157.75,155.52,157.24,7232473.0,-0.010526490837130531,-0.008137261086229697,0.009849212263612173,91.84532498425007,0.9849212263612461,7123416.176784601,none,False,0.0
2024-12-30 05:00:00,155.23,156.13,153.8,154.58,5355964.0,-0.01141157291474082,-0.016916815059781154,0.002518413998438336,92.07662953638153,0.251841399843844,1348853.471273234,none,False,0.0
2024-12-31 05:00:00,154.72,155.84,153.21,153.62,4423330.0,-0.003638094590459273,-0.006210376504075632,0.0005007545510982009,92.12273732767166,0.050075455109821476,221500.26285092664,none,False,0.0
2025-01-02 05:00:00,155.01,157.51,152.79,153.64,5009075.0,-0.002457002457002533,0.00013019138133052444,0.00490803962155307,92.57487937252179,0.4908039621553062,2458473.8567330902,none,False,0.0
2025-01-03 05:00:00,155.42,158.435,154.49,157.83,5887151.0,0.012503420908593466,0.027271543868784276,0.0075612691439902215,93.27486295142985,0.7561269143990135,4451433.320231067,none,False,0.0
2025-01-06 05:00:00,159.33,165.67,159.33,159.85,9599764.0,0.005760621674127719,0.012798580751441246,0.004125326353340264,93.65965220166758,0.4125326353340286,3960215.941504736,none,False,0.0
2025-01-07 05:00:00,162.0,163.45,159.25,160.52,7666013.0,-0.011304084923407731,0.004191429465123742,0.02345071569841754,95.85603807786157,2.3450715698417612,17977349.140337348,none,False,0.0
2025-01-08 05:00:00,160.05,160.19,156.94,159.08,7721568.0,0.0014610196558109134,-0.00897084475454768,-0.010606251335633964,94.83936484596967,1.0606251335633976,8189689.091318857,none,False,0.0
2025-01-10 05:00:00,157.7,158.28,155.55,156.98,6236809.0,-0.01526743456207913,-0.013200905204928448,0.012545830676904943,96.02920345883241,1.2545830676904846,7824594.967819624,none,False,0.0
2025-01-13 05:00:00,155.22,157.37,154.8,157.13,5632189.0,0.0015504143051559005,0.0009555357370365503,-0.0008261973959178318,95.94986438100266,0.0826197395917938,465329.98851176555,none,False,0.0
2025-01-14 05:00:00,160.14,161.01,156.559,159.53,6476497.0,0.0013760126593165278,0.015273976961751368,0.013777714957805085,97.27183426268418,1.3777714957805332,8923132.959108135,none,False,0.0
2025-01-15 05:00:00,162.1,165.45,162.09,164.41,9284034.0,0.01818993799275126,0.03058985770701428,0.0015715489649639168,97.42470171313984,0.15715489649639203,1459031.4023389844,none,False,0.0
2025-01-16 05:00:00,165.35,165.84,161.28,161.43,7143256.0,-0.0019231418064037387,-0.018125418161912266,-0.014221425222343254,96.03918360291732,1.4221425222343265,10158728.104805486,none,False,0.0
2025-01-17 05:00:00,165.38,165.61,163.1,164.56,8097475.0,0.010039889121763235,0.019389208945053582,0.0037113915812496193,96.39562262041127,0.3711391581249668,3005290.0544379656,none,False,0.0
2025-01-21 05:00:00,166.0,168.68,165.35,167.27,7380518.0,0.009153586130727032,0.01646815751093822,0.002241094320219246,96.6116543027599,0.2241094320219572,1654043.6970078317,none,False,0.0
2025-01-22 05:00:00,168.32,172.0899,168.19,170.24,7281689.0,0.005621424425835464,0.017755724278113227,0.00931031632855671,97.51113936534375,0.9310316328556612,6779482.799617106,none,False,0.0
2025-01-23 05:00:00,170.38,174.38,169.38,174.36,7172321.0,0.005458083239891831,0.024201127819548862,0.016023086571381143,99.07356879306866,1.6023086571381073,11492272.030073447,none,False,0.0
2025-01-24 05:00:00,175.1,175.2,171.9422,172.11,5825772.0,-0.002919229192291928,-0.012904335856847915,-0.007369887027532753,98.34340778364925,0.7369887027532718,4293528.148816333,none,False,0.0
2025-01-27 05:00:00,172.1,172.2,167.28,171.18,15632612.0,-0.014145434807638524,-0.005403521004009093,0.01850665803166947,100.16341560117029,1.850665803166951,28930740.442577314,none,False,0.0
2025-01-28 05:00:00,170.22,173.49,169.81,171.55,8720168.0,0.00859235530640512,0.002161467461152089,-0.011146939278349194,99.04690008955198,1.11469392783492,9720318.319300378,none,False,0.0
2025-01-29 05:00:00,171.55,173.49,170.22,171.71,5118924.0,-0.004482895520412922,0.000932672690177716,0.00902662484259669,99.94095929848254,0.9026624842596753,4620660.654576474,none,False,0.0
2025-01-30 05:00:00,172.34,173.54,170.97,171.93,6010556.0,0.0053671424535983725,0.0012812299807816174,-0.006747953905340397,99.26656231188088,0.6747953905340442,4055895.483346743,none,False,0.0
2025-01-31 05:00:00,172.51,176.79,172.29,172.93,7808977.0,-0.005321962184318241,0.005816320595591229,0.015283707652854632,100.78372342995954,1.5283707652854694,11935012.15358663,none,False,0.0
2025-02-03 05:00:00,168.88,172.58,168.06,170.24,7447086.0,-0.006729586919677066,-0.01555542705140811,-0.0037839549582000948,100.40236235998088,0.3783954958199942,2817943.7993841376,none,False,0.0
2025-02-04 05:00:00,168.5,173.79,168.5,173.04,5457922.0,0.006708265720929418,0.016447368421052433,0.006222953111388473,101.02716155321967,0.622295311138843,3396439.269161536,none,False,0.0
2025-02-05 05:00:00,173.0,177.0,169.9027,175.86,15420587.0,0.004054637907541014,0.016296809986130478,0.01041601267507752,102.0794617484851,1.0416012675077413,16062102.964913398,none,False,0.0
2025-02-06 05:00:00,167.84,169.49,165.4,169.32,16293503.0,0.003475555261328589,-0.03718867280791549,-0.04212159272935073,97.77971223468407,4.212159272935079,68630829.75004552,negative_anticipated,True,4.090000000000003
2025-02-07 05:00:00,169.83,171.3,166.06,167.96,7841658.0,-0.009153582266789972,-0.008032128514056103,0.007707085311864845,98.53330881864638,0.7707085311864814,6043632.719246722,none,False,0.0
2025-02-10 05:00:00,169.73,171.8,169.0,171.36,6237693.0,0.006791284518201657,0.020242914979757165,0.009882609497313368,99.50707503217924,0.9882609497313455,6164468.408312566,none,False,0.0
2025-02-11 05:00:00,169.65,172.7,169.11,171.99,6588067.0,0.0007605191369759456,0.003676470588235281,0.003187685491253316,99.82427229153639,0.3187685491253367,2100068.5591305094,none,False,0.0
2025-02-12 05:00:00,169.55,170.93,168.24,170.29,5505696.0,-0.003221489815135925,-0.009884295598581394,-0.003855088357769137,99.43944090160251,0.3855088357769154,2122494.45510162,none,False,0.0
2025-02-13 05:00:00,170.19,172.36,169.47,172.15,6362183.0,0.010557544417926223,0.01092254389570746,-0.005602602867549385,98.88232120485966,0.5602602867549544,3564478.4719674964,none,False,0.0
2025-02-14 05:00:00,172.6,172.82,171.04,172.23,4691344.0,-4.9202105850132405e-05,0.00046471100784195585,0.0013013264611753074,99.01099938598598,0.13013264611752007,610497.008567551,none,False,0.0
2025-02-18 05:00:00,173.26,173.72,171.2359,173.64,7292649.0,0.0029358701000492538,0.008186727051036291,0.004137196340510371,99.42062733031595,0.4137196340510352,3017112.075542648,none,False,0.0
2025-02-19 05:00:00,173.985,176.5,173.35,175.22,6849614.0,0.0023549035961338838,0.00909928587882991,0.006000716169792239,100.01722229634787,0.6000716169792142,4110258.9486634634,none,False,0.0
2025-02-20 05:00:00,176.0,176.39,172.9,173.7,6316412.0,-0.00416034457442116,-0.00867480881177951,-0.0011088274951386867,99.90632045027827,0.11088274951387422,700381.1296224293,none,False,0.0
2025-02-21 05:00:00,174.98,175.43,165.21,165.43,12531871.0,-0.01710409908581534,-0.04761082325849153,-0.018857724147248008,98.02231461866036,1.8857724147248067,23632256.63668978,none,False,0.0
2025-02-24 05:00:00,165.91,166.59,160.99,161.1,9827839.0,-0.004550455045504553,-0.026174212657921858,-0.01796967500150528,96.26088548206774,1.7969675001505259,17660307.279711843,none,False,0.0
2025-02-25 05:00:00,161.66,163.33,159.44,161.22,8244945.0,-0.00497312503139602,0.0007448789571695702,0.009641268330291877,97.18896250871184,0.9641268330291775,7949172.711349752,none,False,0.0
2025-02-26 05:00:00,161.83,164.14,160.93,162.1,9161867.0,0.0005048465266557223,0.00545837985361608,0.00538809510032803,97.712625881411,0.5388095100328005,4936501.0692556845,none,False,0.0
2025-02-27 05:00:00,162.34,163.25,154.1,154.44,10807193.0,-0.015961920139940133,-0.04725478099938307,-0.020371269251486926,95.72209567031096,2.037126925148691,22015623.84557846,none,False,0.0
2025-02-28 05:00:00,155.1,157.31,153.4,157.17,10149470.0,0.015605503803093779,0.017676767676767513,-0.0071111833618460185,95.04139829621923,0.7111183361845907,7217474.219555418,none,False,0.0
2025-03-03 05:00:00,158.99,160.08,152.52,153.62,9601853.0,-0.017519943451479336,-0.02258700769867017,0.00684677054255756,95.69212494239727,0.6846770542557667,6574168.427436897,none,False,0.0
2025-03-04 05:00:00,155.27,157.2,151.35,154.46,8956839.0,-0.011836853555338478,0.005468038015883359,0.025599392067834376,98.14178516660189,2.559939206783435,22928963.324946932,none,False,0.0
2025-03-05 05:00:00,155.04,159.15,153.03,158.49,6771551.0,0.010747841764032762,0.026090897319694495,0.00925426038684193,99.05001480136313,0.9254260386841962,6266569.617678007,none,False,0.0
2025-03-06 05:00:00,154.11,157.88,154.09,156.04,7808129.0,-0.017751174836208805,-0.015458388541863988,0.014353883171389938,100.47176714194632,1.4353883171389636,11207697.14531394,none,False,0.0
2025-03-07 05:00:00,155.22,161.82,155.22,161.22,8727617.0,0.005604930942361586,0.033196616252243016,0.024778205830868663,102.96127726838058,2.477820583086876,21625469.043898933,none,False,0.0
2025-03-10 04:00:00,157.35,159.255,152.61,154.98,10139920.0,-0.026635643839421963,-0.03870487532564204,0.005650030918255389,103.54301166833,0.5650030918255444,5729086.1508636745,none,False,0.0
2025-03-11 04:00:00,154.85,156.2275,150.86,153.1,8692939.0,-0.00831281886617441,-0.012130597496451179,0.002232404103677643,103.77416151248553,0.22324041036778652,1940615.2696621357,none,False,0.0
2025-03-12 04:00:00,154.21,155.86,151.92,152.8,7117435.0,0.005306518923586134,-0.0019595035924231397,-0.009889455229481465,102.74789158823083,0.9889455229481481,7038755.478124453,none,False,0.0
2025-03-13 04:00:00,152.595,155.63,150.42,151.94,5861709.0,-0.013330470413513096,-0.005628272251309019,0.016947923927885144,104.48925503861877,1.6947923927885356,9934379.821940094,none,False,0.0
2025-03-14 04:00:00,153.56,156.95,153.54,156.58,5309435.0,0.020655761488520552,0.03053837040937224,-0.0025161469010323567,104.22634472336216,0.2516146901032412,1335931.8421483026,none,False,0.0
2025-03-17 04:00:00,155.6,158.72,155.44,157.95,5781412.0,0.007711305769265042,0.008749521011623296,-0.0031167307248736557,103.90149927242159,0.31167307248736176,1801910.4413553032,none,False,0.0
2025-03-18 04:00:00,157.95,159.73,155.9233,156.29,6898367.0,-0.010808428105439472,-0.01050965495409939,0.007938310315192262,104.72630161585978,0.793831031519221,5476137.791408154,none,False,0.0
2025-03-19 04:00:00,156.43,160.515,155.06,158.26,5870969.0,0.010890877330576476,0.012604773178066297,-0.0044659929940662375,104.25859468654888,0.4465992994066359,2621970.6422380777,none,False,0.0
2025-03-20 04:00:00,158.0,159.12,156.52,157.95,5089255.0,-0.002891753213548953,-0.0019588019714393834,0.0035306725192758796,104.626697641707,0.3530672519275857,1796849.2772087252,none,False,0.0
2025-03-21 04:00:00,154.98,157.416,153.56,156.82,10949252.0,-0.002670250579143718,-0.007154162709718248,-0.002027257085928525,104.41459242753555,0.20272570859284356,2219694.8702616096,none,False,0.0
2025-03-24 04:00:00,160.0,161.0,158.8,160.08,6033350.0,0.017908436469378453,0.020788164774901308,-0.00776936530128286,103.60335731618144,0.7769365301283027,4687530.014049595,none,False,0.0
2025-03-25 04:00:00,159.88,161.47,159.42,160.15,3978200.0,0.0024038461538462563,0.0004372813593203073,-0.0027414004790464828,103.31933902280403,0.2741400479046585,1090583.9385743125,none,False,0.0
2025-03-26 04:00:00,159.45,160.81,156.85,158.39,5965132.0,-0.011938275466583215,-0.010989697158913625,0.00930767039233579,104.28100137558229,0.9307670392335821,5552148.250277496,none,False,0.0
2025-03-27 04:00:00,158.21,159.25,155.75,157.97,6101990.0,-0.0026556921507588926,-0.0026516825557167945,0.0024513929547296904,104.53663508766655,0.24513929547296254,1495837.5295830627,none,False,0.0
2025-03-28 04:00:00,156.92,157.64,151.56,152.72,8917986.0,-0.020138252098469533,-0.03323415838450339,0.00048542531429655866,104.58737981660948,0.0485425314296517,432901.61569419387,none,False,0.0
2025-03-31 04:00:00,150.805,153.85,147.88,153.61,8597091.0,0.006712738005254959,0.005827658459926832,-0.004404077354366041,104.12676890560668,0.4404077354365987,3786225.378652364,none,False,0.0
2025-04-01 04:00:00,152.39,153.32,150.265,153.05,5708940.0,0.0028245052646633795,-0.0036455959898443746,-0.0075128380233546715,103.34448135692358,0.7512838023354562,4289034.150504979,none,False,0.0
2025-04-02 04:00:00,150.79,155.46,150.37,154.08,5377181.0,0.006328324152806708,0.0067298268539692785,-0.0028726771893927937,103.04760602267993,0.28726771893926584,1544690.5201935605,none,False,0.0
2025-04-03 04:00:00,147.0,147.4,138.56,139.42,16464974.0,-0.049280804931623234,-0.09514537902388387,-0.01372350777258656,101.63343140048124,1.3723507772586574,22595719.866443586,none,False,0.0
2025-04-04 04:00:00,134.34,135.86,126.68,127.46,19012564.0,-0.05854294764300372,-0.08578396212881934,0.010798742749513604,102.73094468092536,1.0798742749513535,20531178.764466204,none,False,0.0
2025-04-07 04:00:00,124.59,137.2,120.8019,129.72,17938318.0,-0.0017811906269790123,0.01773105287933463,0.02140269156984036,104.92966340460954,2.1402691569840426,38392828.74357168,none,False,0.0
2025-04-08 04:00:00,131.13,135.29,121.74,124.66,14965907.0,-0.01566279392521508,-0.03900709219858156,-0.012613208273992357,103.60616370596729,1.2613208273992371,18876810.200020034,none,False,0.0
2025-04-09 04:00:00,125.155,144.86,124.19,143.59,21242585.0,0.10501933612632941,0.15185304026953328,-0.019292862492563484,101.60730423620605,1.9292862492563456,40983027.139159106,none,False,0.0
2025-04-10 04:00:00,137.01,139.0599,129.29,134.4,14898763.0,-0.04381903685611166,-0.06400167142558677,0.008480048536469179,102.46893910778887,0.8480048536469331,12634223.337335343,none,False,0.0
2025-04-11 04:00:00,134.0,140.65,131.11,139.25,10955260.0,0.017842845705135613,0.036086309523809534,0.007636142365164304,103.2514065148233,0.76361423651643,8365592.500738985,none,False,0.0
