NVO,open,high,low,close,volume,market_return,stock_return,residual_return,residual_price,residual_gap_pct,volume_gap_product,earnings_classification,is_earnings_date,event_strength
2024-09-18 04:00:00,132.83,133.27,131.3,132.06,2839007.0,-0.002965883460315899,0.00045454545454548523,0.00462616263472202,128.81140946880421,0.4626162634721931,1313370.8103114006,none,False,0.0
2024-09-19 04:00:00,134.66,135.2,133.63,134.88,2653850.0,0.017064481653010333,0.021353930031803747,0.009962399719082365,130.0946802183108,0.9962399719082082,2643871.4494485985,none,False,0.0
2024-09-20 04:00:00,129.1,129.48,126.13,127.51,9683501.0,-0.004781253283827835,-0.05464116251482798,-0.049059043421300116,123.71235965260054,4.9059043421300075,47506329.60292027,none,False,0.0
2024-09-23 04:00:00,124.0,125.2732,122.9415,123.7,7069896.0,0.002498900131984172,-0.029880009411026642,-0.029954407347526694,120.00662923764283,2.9954407347526635,21177454.468864918,none,False,0.0
2024-09-24 04:00:00,124.32,126.66,123.77,125.44,4974076.0,0.0028613056681938698,0.014066289409862431,0.013710310444740895,121.65195737991783,1.3710310444740914,6819612.613573511,none,False,0.0
2024-09-25 04:00:00,127.37,127.61,126.4,126.95,2943638.0,-0.002205496236653226,0.012037627551020558,0.015618440796939092,123.55197127408783,1.5618440796939081,4597503.583062016,none,False,0.0
2024-09-26 04:00:00,125.6,125.62,123.98,124.3,4369528.0,0.003964634060767747,-0.020874359984245805,-0.02208760053244778,120.82300468758933,2.2087600532447627,9651238.897934482,none,False,0.0
2024-09-27 04:00:00,120.55,121.34,119.15,120.76,9655278.0,-0.001450288310326675,-0.028479485116653214,-0.025485451606337507,117.74377584869148,2.548545160633753,24606912.021473538,none,False,0.0
2024-09-30 04:00:00,117.59,119.12,117.49,119.07,6852177.0,0.004007209477312923,-0.013994700231864998,-0.015241020930304638,115.94924049656848,1.524102093030466,10443417.30751522,none,False,0.0
2024-10-01 04:00:00,118.79,118.92,117.3206,118.01,3978362.0,-0.008958449525934165,-0.008902326362643764,-7.4618841003413e-05,115.94058849862738,0.007461884100357086,29686.076153264818,none,False,0.0
2024-10-02 04:00:00,116.68,116.79,115.4,116.48,5958588.0,0.0004220744961485057,-0.012965002965850347,-0.011425753647062071,114.61587989674666,1.142575364706211,6808135.857234051,none,False,0.0
2024-10-03 04:00:00,116.24,116.33,115.03,115.08,4306772.0,-0.001828217839187074,-0.012019230769230838,-0.008731554433819415,113.6151051024481,0.8731554433819566,3760481.4152049962,none,False,0.0
2024-10-04 04:00:00,114.24,115.16,113.79,115.12,6310401.0,0.009087386847944634,0.0003475842891902392,-0.004845921059249742,113.06453527198327,0.4845921059249747,3057970.509821066,none,False,0.0
2024-10-07 04:00:00,117.14,118.5493,117.02,117.77,4245268.0,-0.009040455164229244,0.023019457956914513,0.03191088203273722,116.6725243191338,3.1910882032737398,13547024.634535503,none,False,0.0
2024-10-08 04:00:00,117.44,117.8866,116.59,117.2,3808005.0,0.009457555477280666,-0.004839942260337904,-0.010321060387826417,115.46834015003586,1.0321060387826542,3930264.956214541,none,False,0.0
2024-10-09 04:00:00,116.54,117.16,115.82,117.0,3971351.0,0.0069263918209256925,-0.0017064846416382506,-0.005220944992813586,114.86548629770104,0.5220944992813559,2073420.5118155119,none,False,0.0
2024-10-10 04:00:00,117.98,118.44,117.115,117.53,2911320.0,-0.0017500086634092415,0.004529914529914469,0.0077568240779487315,115.75647766754031,0.7756824077948421,2258259.70746128,none,False,0.0
2024-10-11 04:00:00,119.92,120.56,119.48,120.04,4115753.0,0.0059882318226789355,0.0213562494682209,0.01857071853705585,117.9061586331452,1.857071853705583,7643249.053104314,none,False,0.0
2024-10-14 04:00:00,119.6,120.4729,119.55,119.78,2477313.0,0.008178336036440248,-0.0021659446851050035,-0.0066531378031918385,117.12171271191387,0.6653137803191989,1648190.4770638954,none,False,0.0
2024-10-15 04:00:00,118.99,119.0872,117.1434,117.81,3613939.0,-0.0077697152245346235,-0.016446819168475568,-0.00854273171855521,116.1211733417983,0.8542731718555241,3087291.132422381,none,False,0.0
2024-10-16 04:00:00,116.95,118.06,116.4402,118.03,3018985.0,0.00434647624961193,0.0018674136321195078,0.0003574902091735613,116.16268552434575,0.03574902091736387,107925.75791420777,none,False,0.0
2024-10-17 04:00:00,118.59,119.0681,118.115,118.22,2998334.0,8.586639189434031e-05,0.001609760230449897,0.003410235756809099,116.55882766812783,0.3410235756809099,1022502.5817656453,none,False,0.0
2024-10-18 04:00:00,117.76,118.265,117.14,118.09,3193441.0,0.0038464840731518013,-0.0010996447301641066,-0.002221085369919695,116.29994056125916,0.22210853699197175,709290.5084801792,none,False,0.0
2024-10-21 04:00:00,117.95,117.96,116.88,117.33,3230592.0,-0.00164217656819321,-0.006435769328478336,-0.0032926429163390248,115.9170063857995,0.3292642916338906,1063718.5864381138,none,False,0.0
2024-10-22 04:00:00,115.0,116.65,114.76,116.47,4665725.0,-0.0005311584394221969,-0.0073297536861842705,-0.005049863610852572,115.33164131337288,0.5049863610852579,2356127.489574515,none,False,0.0
2024-10-23 04:00:00,116.33,116.435,114.9501,115.74,3220687.0,-0.009137351710896358,-0.006267708422769802,0.0026990021113276665,115.64292165678054,0.2699002111327564,869264.1012925239,none,False,0.0
2024-10-24 04:00:00,115.21,115.26,113.91,113.92,4499880.0,0.0021626671741725723,-0.015724900639364048,-0.01553805305763269,113.84605580433782,1.5538053057632784,6991937.419298061,none,False,0.0
2024-10-25 04:00:00,113.9,114.19,113.1,113.38,4564363.0,-0.00034528002209799347,-0.004740168539325906,-0.002604701853592752,113.54952077176004,0.2604701853592739,1188880.4766570115,none,False,0.0
2024-10-28 04:00:00,112.41,112.72,111.67,112.36,5356036.0,0.0030913235700471553,-0.008996295642970553,-0.009530993393910324,112.4672810394027,0.9530993393910392,5104834.373354624,none,False,0.0
2024-10-29 04:00:00,111.62,113.27,111.15,111.98,8243374.0,0.0016183737065922355,-0.0033819864720541215,-0.002772234990795845,112.15549530758562,0.2772234990795708,2285256.984501558,none,False,0.0
2024-10-30 04:00:00,108.89,113.76,107.24,113.24,11109242.0,-0.003025250528559398,0.011252009287372688,0.015469753357102515,113.89051315763763,1.5469753357102434,17185723.372436337,none,False,0.0
2024-10-31 04:00:00,110.21,112.16,109.63,111.95,8455278.0,-0.019603110291201875,-0.01139173436948071,0.005706637444320158,114.54044502457586,0.5706637444320428,4825120.603693875,none,False,0.0
2024-11-01 04:00:00,112.88,113.02,111.79,111.94,4554729.0,0.004220596510973618,-8.932559178209676e-05,-0.0015014432619266567,114.36846904517562,0.15014432619268048,683866.7166952613,none,False,0.0
2024-11-04 05:00:00,110.19,110.66,109.44,109.72,6215011.0,-0.0021539646959932712,-0.019832052885474405,-0.016291278498722424,112.50526046448815,1.6291278498722472,10125047.507362366,none,False,0.0
2024-11-05 05:00:00,107.975,110.3,107.7501,110.13,6604271.0,0.012091749881539604,0.003736784542471616,-0.0037910439573192603,112.07874807663762,0.3791043957319218,2503708.166704855,none,False,0.0
2024-11-06 05:00:00,108.27,108.75,105.03,105.36,12044632.0,0.024865614704352224,-0.04331244892399888,-0.06076528583811518,105.26825091338263,6.076528583811525,73189550.62949097,surprising_negative,True,3.719999999999999
2024-11-07 05:00:00,106.1,107.74,105.59,107.63,8363150.0,0.007732133188955048,0.02154517843583892,0.017404674990550068,107.10041060735374,1.7404674990550095,14555790.764721902,none,False,0.0
2024-11-08 05:00:00,107.15,107.87,106.425,107.2,5222612.0,0.004331693557865224,-0.0039951686332806435,-0.005493606234041403,106.51204312397277,0.5493606234041493,2869097.3841179907,none,False,0.0
2024-11-11 05:00:00,109.67,110.61,108.93,109.09,4941863.0,0.0009528745047560072,0.01763059701492531,0.018757426551225746,108.5099349496917,1.8757426551225809,9269663.224872043,none,False,0.0
2024-11-12 05:00:00,106.81,107.61,105.7,107.06,5135444.0,-0.0031064199345314236,-0.018608488404070034,-0.0143276775140448,106.95523959466253,1.4327677514044845,7357898.552343652,none,False,0.0
2024-11-13 05:00:00,106.88,107.79,106.55,106.91,3157083.0,0.0004858435248786819,-0.0014010835045769054,8.861869941882575e-05,106.96471782889145,0.008861869941889644,27977.658941750782,none,False,0.0
2024-11-14 05:00:00,106.83,107.0,105.0,105.32,4467141.0,-0.006430114368961348,-0.014872322514264402,-0.008009075087925473,106.10802937204109,0.8009075087925588,3577766.7697350997,none,False,0.0
2024-11-15 05:00:00,101.67,102.34,100.32,101.74,8076248.0,-0.012808628971096359,-0.03399164451196357,-0.02217243332874904,103.75535616514455,2.2172433328749186,17907007.032644395,none,False,0.0
2024-11-18 05:00:00,100.32,101.0,99.42,99.81,8790052.0,0.0040973111395645745,-0.018969923333988503,-0.02028625101687621,101.65054896563304,2.02862510168762,17831720.132339466,none,False,0.0
2024-11-19 05:00:00,101.18,103.12,101.14,102.63,5778724.0,0.0036555300518574807,0.028253681995791924,0.02728060837685456,104.42363778325677,2.7280608376854643,15764710.636193097,none,False,0.0
2024-11-20 05:00:00,103.43,105.74,103.0,105.27,7520708.0,0.0003388107741826296,0.025723472668810254,0.027327416044767787,107.27726597786796,2.732741604476785,20552151.646721393,none,False,0.0
2024-11-21 05:00:00,103.18,103.22,101.5113,102.63,6185447.0,0.005368331922099845,-0.025078369905956133,-0.027382252423377263,104.33977280157221,2.7382252423377107,16937147.110542066,none,False,0.0
2024-11-22 05:00:00,103.91,106.24,103.86,105.06,6143345.0,0.003099364967069196,0.023677287342882325,0.02313634160558809,106.75381342815884,2.3136341605588084,14213452.852098154,none,False,0.0
2024-11-25 05:00:00,105.31,105.92,104.0001,104.56,4294622.0,0.0033920505113262944,-0.004759185227489082,-0.0055275411127532,106.16372733549152,0.5527541112753109,2373869.9668733985,none,False,0.0
2024-11-26 05:00:00,106.67,107.7,105.63,106.13,6761371.0,0.005221495155054878,0.015015302218821747,0.012825508598431292,107.52533113327436,1.2825508598431234,8671802.189768359,none,False,0.0
2024-11-27 05:00:00,105.79,106.13,104.961,106.13,3990584.0,-0.003030050778323412,0.0,0.004221473756865205,107.97924649685172,0.4221473756865102,1684614.5630565765,none,False,0.0
2024-11-29 05:00:00,105.43,107.4,105.3485,106.8,2775149.0,0.006212113621561821,0.006313012343352575,0.003353530241688314,108.3413581654536,0.3353530241688052,930654.6096690355,none,False,0.0
2024-12-02 05:00:00,108.93,109.14,108.15,108.67,4948303.0,0.0017923823749066425,0.017509363295880265,0.01798391391810786,110.28975982447203,1.798391391810794,8898985.519271528,none,False,0.0
2024-12-03 05:00:00,110.78,110.88,109.05,109.2,4828723.0,0.0004638603117803619,0.004877151007637748,0.006383933678508711,110.99384233661011,0.6383933678508757,3082624.7383889845,none,False,0.0
2024-12-04 05:00:00,110.22,110.52,108.96,108.97,4485590.0,0.0062095345332913165,-0.0021062271062270987,-0.00506370531375743,110.43180222737587,0.5063705313757438,2271370.591833723,none,False,0.0
2024-12-05 05:00:00,108.62,109.3243,108.23,108.82,3914363.0,-0.0016456571108843798,-0.0013765256492612732,0.001769305067015857,110.62718977461645,0.17693050670157806,692570.2290039092,none,False,0.0
2024-12-06 05:00:00,109.93,111.3061,109.75,110.77,5772653.0,0.0018956252266508766,0.017919500091894802,0.01831383331817419,112.65319768860682,1.8313833318174266,10571940.484565863,none,False,0.0
2024-12-09 05:00:00,111.72,111.99,110.3,111.08,4908910.0,-0.0051496355769072855,0.0027985916764468044,0.008666935605544594,113.62955569873267,0.8666935605544657,4254520.686341422,none,False,0.0
2024-12-10 05:00:00,111.55,111.55,108.7,109.19,4621729.0,-0.0031090824899120406,-0.017014764133957527,-0.012731884497713133,112.18283732004994,1.273188449771323,5884331.980773167,none,False,0.0
2024-12-11 05:00:00,110.45,112.52,110.02,111.69,6545662.0,0.0077305905773059624,0.022895869585126905,0.018756564714725886,114.28700196812503,1.8756564714725865,12277413.290372193,none,False,0.0
2024-12-12 05:00:00,110.88,111.1691,108.41,108.61,3650826.0,-0.005152602640503101,-0.027576327334586814,-0.021705678063169937,111.80632509660005,2.170567806316981,7924365.382064998,none,False,0.0
2024-12-13 05:00:00,107.04,107.61,104.14,106.95,6250388.0,-0.0001985670080916213,-0.015284043826535254,-0.013262569884478534,110.32348589647967,1.3262569884478492,8289620.765510576,none,False,0.0
2024-12-16 05:00:00,109.29,109.88,107.87,108.05,5346878.0,0.0042700385627512105,0.010285179990649818,0.008834646947654453,111.29815494440957,0.8834646947654123,4723777.940217898,none,False,0.0
2024-12-17 05:00:00,107.75,108.99,107.726,108.01,5415450.0,-0.004120041530018659,-0.0003701989819526741,0.004698173308142054,111.82105296521488,0.46981733081421506,2544272.264157841,none,False,0.0
2024-12-18 05:00:00,108.39,109.04,105.4759,105.96,3760940.0,-0.0298035711330652,-0.018979724099620565,0.006044178560936114,112.49691937620854,0.6044178560936198,2273179.2916967385,none,False,0.0
2024-12-19 05:00:00,104.27,104.75,102.74,103.44,5344382.0,-0.00030702053626241455,-0.023782559456398622,-0.021676819538884257,110.05834395621005,2.167681953888423,11584920.416086117,none,False,0.0
2024-12-20 05:00:00,82.72,86.53,81.5,85.0,53762446.0,0.008616277085821356,-0.17826759474091258,-0.18309505829871187,89.9072050532881,18.309505829871185,984363818.4651347,negative_anticipated,True,5.030000000000001
2024-12-23 05:00:00,88.87,89.1,85.99,88.71,18997927.0,0.0059883278355747915,0.04364705882352937,0.040861453292483044,93.58094411323073,4.086145329248314,77628290.67645043,positive_anticipated,True,3.1099999999999994
2024-12-24 05:00:00,88.9,88.98,87.07,87.37,4774877.0,0.011115034723973682,-0.015105399616728521,-0.021874342196580056,91.5339225186189,2.187434219657991,10444729.344457889,none,False,0.0
2024-12-26 05:00:00,87.17,88.06,86.87,87.65,6292075.0,6.652253450867285e-05,0.003204761359734576,0.005020266632375059,91.99344721556952,0.5020266632375092,3158789.417090151,none,False,0.0
2024-12-27 05:00:00,87.73,88.77,87.02,87.37,6066026.0,-0.010526490837130531,-0.00319452367370221,0.006851517016756431,92.6237418845971,0.6851517016756681,4156148.036308846,none,False,0.0
2024-12-30 05:00:00,86.97,87.005,85.66,85.73,6109989.0,-0.01141157291474082,-0.01877074510701615,-0.008037015358508082,91.87932344850809,0.8037015358508204,4910607.543331618,none,False,0.0
2024-12-31 05:00:00,85.415,86.05,85.0,86.02,4202390.0,-0.003638094590459273,0.003382713169252316,0.008076623423249494,92.62139814438461,0.807662342324944,3394112.1507629217,none,False,0.0
2025-01-02 05:00:00,87.91,88.51,87.185,87.52,4571212.0,-0.002457002457002533,0.017437805161590436,0.021214033138120817,94.58627155391866,2.121403313812076,9697384.284937527,none,False,0.0
2025-01-03 05:00:00,87.49,88.1935,87.34,87.65,3768991.0,0.012503420908593466,0.0014853747714809185,-0.006362312945870077,93.98448409390959,0.6362312945870086,2397950.023216784,none,False,0.0
2025-01-06 05:00:00,86.11,86.34,84.795,85.03,10695664.0,0.005760621674127719,-0.02989161437535659,-0.032500297291383554,90.9299604200802,3.2500297291383595,34761225.9728749,none,False,0.0
2025-01-07 05:00:00,84.1,84.81,82.64,83.34,9567948.0,-0.011304084923407731,-0.019875338115959096,-0.009225124142294254,90.09112024695106,0.9225124142294261,8826550.808701608,none,False,0.0
2025-01-08 05:00:00,85.505,85.7999,84.68,85.64,9196402.0,0.0014610196558109134,0.027597792176625724,0.028329804250092846,92.64338404821876,2.8329804250092794,26053226.84651619,none,False,0.0
2025-01-10 05:00:00,87.22,87.28,85.84,86.26,6774724.0,-0.01526743456207913,0.007239607659972114,0.020969256014567405,94.58604688638174,2.096925601456734,14206092.19840337,none,False,0.0
2025-01-13 05:00:00,84.42,84.72,83.69,84.62,7412352.0,0.0015504143051559005,-0.019012288430326874,-0.01834973400802889,92.85041808514568,1.8349734008028973,13601468.757388158,none,False,0.0
2025-01-14 05:00:00,82.92,83.68,80.05,81.18,13694896.0,0.0013760126593165278,-0.04065232805483332,-0.0398542674387218,89.14993269098316,3.985426743872167,54580004.77294796,none,False,0.0
2025-01-15 05:00:00,83.36,83.815,82.71,82.92,9021498.0,0.01818993799275126,0.02143385070214343,0.0091678658843191,89.96724731749016,0.916786588431906,8270788.373965262,none,False,0.0
2025-01-16 05:00:00,82.74,83.99,82.19,83.07,6322359.0,-0.0019231418064037387,0.0018089725036178894,0.005170402647012628,90.43241421116494,0.5170402647012518,3268914.170896341,none,False,0.0
2025-01-17 05:00:00,79.94,80.88,78.17,78.69,21265290.0,0.010039889121763235,-0.05272661610689777,-0.05866019450397615,85.12763120407388,5.866019450397597,124742604.75834551,surprising_negative,True,2.7099999999999937
2025-01-21 05:00:00,79.68,81.105,79.3199,81.03,8094304.0,0.009153586130727032,0.029736942432329494,0.024492001715835186,87.21257729358904,2.449200171583521,19824570.74564918,none,False,0.0
2025-01-22 05:00:00,81.73,81.8,80.43,80.57,5910356.0,0.005621424425835464,-0.005676909786498929,-0.008177439541386724,86.4994017155222,0.8177439541386722,4833157.885807226,none,False,0.0
2025-01-23 05:00:00,81.33,81.72,80.3251,81.1,6765777.0,0.005458083239891831,0.006578130817922245,0.00420451352589387,86.86308962001684,0.4204513525893905,2844680.0909681884,none,False,0.0
2025-01-24 05:00:00,89.97,89.97,86.57,87.97,27095411.0,-0.002919229192291928,0.0847102342786683,0.08884560213186941,94.58049312034177,8.884560213186955,240730810.53054816,positive_anticipated,True,3.4000000000000057
2025-01-27 05:00:00,85.74,88.46,85.34,87.51,10288940.0,-0.014145434807638524,-0.005229055359781687,0.007628824179489464,95.30203107316628,0.7628824179489513,7849251.425331683,none,False,0.0
2025-01-28 05:00:00,86.07,86.86,84.6,85.19,9534269.0,0.00859235530640512,-0.026511255856473626,-0.03132013272455254,92.31715881103527,3.1320132724552585,29861457.051158726,none,False,0.0
2025-01-29 05:00:00,85.62,85.67,83.9,84.03,6843913.0,-0.004482895520412922,-0.01361662166920996,-0.008266319911582191,91.55403564297492,0.826631991158211,5657397.430503565,none,False,0.0
2025-01-30 05:00:00,84.6,86.47,83.94,85.34,5798825.0,0.0053671424535983725,0.015589670355825369,0.01328671202893306,92.7704877496498,1.3286712028933056,7704731.788117773,none,False,0.0
2025-01-31 05:00:00,84.87,85.44,84.29,84.45,6546154.0,-0.005321962184318241,-0.010428872744316808,-0.004426634880040416,92.35982667273883,0.442663488004047,2897743.3626516443,none,False,0.0
2025-02-03 05:00:00,82.13,83.38,82.07,82.65,5460116.0,-0.006729586919677066,-0.02131438721136769,-0.014218456284229155,91.04661251477351,1.421845628422913,7763442.065282002,none,False,0.0
2025-02-04 05:00:00,81.62,83.44,81.27,82.62,9880721.0,0.006708265720929418,-0.0003629764065335994,-0.003707957637029596,90.70901553257369,0.37079576370295797,3663729.4891308546,none,False,0.0
2025-02-05 05:00:00,86.43,87.42,85.09,85.73,14099043.0,0.004054637907541014,0.03764221738077955,0.036359045848577264,94.00710878720183,3.6359045848577187,51262775.085806124,none,False,0.0
2025-02-06 05:00:00,86.72,88.95,86.67,87.17,10575995.0,0.003475555261328589,0.016796920564563056,0.01596368334871457,95.5078085044089,1.5963683348714675,16883183.527758967,none,False,0.0
2025-02-07 05:00:00,88.69,88.77,86.14,86.42,8700839.0,-0.009153582266789972,-0.008603877480784727,0.00037544383368718487,95.54366632218085,0.03754438336871502,326667.635045467,none,False,0.0
2025-02-10 05:00:00,85.7,85.92,83.65,83.91,9555036.0,0.006791284518201657,-0.0290442027308494,-0.032453687717483685,92.44292201197733,3.2453687717483692,31009615.44733145,none,False,0.0
2025-02-11 05:00:00,83.51,84.245,82.87,83.74,5046817.0,0.0007605191369759456,-0.002025980216899037,-0.0007496948447776128,92.37361802990878,0.07496948447774932,378357.2687435414,none,False,0.0
2025-02-12 05:00:00,81.02,82.36,80.53,81.79,6420873.0,-0.003221489815135925,-0.023286362550752226,-0.01891614492681546,90.62626528384072,1.8916144926815592,12145816.422467722,none,False,0.0
2025-02-13 05:00:00,79.54,80.14,78.7,78.83,10809249.0,0.010557544417926223,-0.036190243306027714,-0.04252602833683861,86.77229015831826,4.252602833683861,45967442.92739444,none,False,0.0
2025-02-14 05:00:00,78.58,79.0663,77.82,77.87,9875485.0,-4.9202105850132405e-05,-0.012178104782443189,-0.01027268404214763,85.8809058379083,1.027268404214754,10144773.716796739,none,False,0.0
2025-02-18 05:00:00,82.1,82.68,81.06,82.33,8712148.0,0.0029358701000492538,0.05727494542185685,0.0568610315541949,90.76418273466044,5.686103155419486,49538172.23328157,none,False,0.0
2025-02-19 05:00:00,82.94,83.63,82.56,83.4,5948149.0,0.0023549035961338838,0.012996477590185851,0.01303396175434773,91.94719962108864,1.303396175434779,7752794.657516205,none,False,0.0
2025-02-20 05:00:00,82.93,84.0,82.71,83.74,5015229.0,-0.00416034457442116,0.004076738609112507,0.009176425466909829,92.79094624530264,0.9176425466909777,4602187.511798445,none,False,0.0
2025-02-21 05:00:00,88.39,89.23,85.7401,88.08,15128831.0,-0.01710409908581534,0.051827083830905174,0.06698377960656134,99.00643453808226,6.698377960656132,101338628.14089127,positive_anticipated,True,3.4899000000000058
2025-02-24 05:00:00,88.86,91.1234,88.12,90.59,10476274.0,-0.004550455045504553,0.02849682107175311,0.03389961507540847,102.36271455891188,3.3899615075408507,35514165.60245102,none,False,0.0
2025-02-25 05:00:00,92.28,93.8,89.0,90.95,11465917.0,-0.00497312503139602,0.003973948559443663,0.009705147726661098,103.35615982540818,0.9705147726661423,11127841.830663856,none,False,0.0
2025-02-26 05:00:00,91.03,91.12,89.28,89.55,7387830.0,0.0005048465266557223,-0.015393073117097367,-0.013918135822167978,101.91763475490046,1.3918135822167832,10282482.137108617,none,False,0.0
2025-02-27 05:00:00,88.95,90.19,88.91,89.22,6953839.0,-0.015961920139940133,-0.003685092127303169,0.010584156050799605,102.99634690547472,1.0584156050799542,7360051.712813584,none,False,0.0
2025-02-28 05:00:00,89.86,90.715,89.38,90.65,5962470.0,0.015605503803093779,0.01602779645819341,0.00576985943439395,103.5906213493754,0.5769859434394009,3440261.3781791246,none,False,0.0
2025-03-03 05:00:00,90.66,90.74,89.0,89.37,4810878.0,-0.017519943451479336,-0.014120242691671225,0.0013595548926790546,103.7314584854666,0.13595548926790268,654065.2722981891,none,False,0.0
2025-03-04 05:00:00,88.3,88.65,86.33,87.5,5203611.0,-0.011836853555338478,-0.02092424751035027,-0.009860084177728845,102.70865757292131,0.9860084177728878,5130804.248815594,none,False,0.0
2025-03-05 05:00:00,91.5,91.9,90.29,90.86,8011740.0,0.010747841764032762,0.03839999999999999,0.031916358170363555,105.9867438752159,3.1916358170363646,25570556.34078292,none,False,0.0
2025-03-06 05:00:00,87.95,89.0305,87.46,88.04,5450864.0,-0.017751174836208805,-0.031036759850319062,-0.015377300630987523,104.35695385174722,1.5377300630987523,8381957.442662717,none,False,0.0
2025-03-07 05:00:00,88.37,88.55,86.35,87.17,5278177.0,0.005604930942361586,-0.009881871876419868,-0.01236958656206038,103.06610147772508,1.2369586562060442,6528886.72913765,none,False,0.0
2025-03-10 04:00:00,79.81,80.7,78.3,78.95,12603365.0,-0.026635643839421963,-0.09429849718939998,-0.07173600346666367,95.6725512648235,7.173600346666353,90411503.53316258,surprising_negative,True,2.4000000000000057
2025-03-11 04:00:00,78.88,79.27,77.0001,78.11,7355455.0,-0.00831281886617441,-0.010639645345155158,-0.0023135784639589027,95.4512053106252,0.2313578463958854,1701742.2280618474,none,False,0.0
2025-03-12 04:00:00,74.32,75.34,73.8,74.79,10858198.0,0.005306518923586134,-0.042504160798873314,-0.0447600159934072,91.17880783433162,4.476001599340718,48601311.61395818,none,False,0.0
2025-03-13 04:00:00,76.02,77.34,75.4,75.89,8228170.0,-0.013330470413513096,0.014707848642866672,0.026932519002201512,93.63448280892784,2.6932519002201616,22160534.487834528,none,False,0.0
2025-03-14 04:00:00,75.75,77.55,75.24,77.15,6505934.0,0.020655761488520552,0.01660297799446564,0.0024211032495735745,93.86118155952869,0.2421103249573786,1575153.794891258,none,False,0.0
2025-03-17 04:00:00,79.64,80.56,79.35,80.15,5995754.0,0.007711305769265042,0.03888528839922234,0.03476096739507713,97.12388703138288,3.476096739507706,20841820.930290285,none,False,0.0
2025-03-18 04:00:00,82.21,82.57,80.21,80.98,5696385.0,-0.010808428105439472,0.010355583281347558,0.020620682948794967,99.1266479126116,2.0620682948794933,11746334.903927123,none,False,0.0
2025-03-19 04:00:00,80.15,80.23,78.48,79.0,6920565.0,0.010890877330576476,-0.024450481600395202,-0.031045258878949093,96.04923546636213,3.1045258878949156,21485073.201359477,none,False,0.0
2025-03-20 04:00:00,79.22,79.56,78.49,78.79,4572466.0,-0.002891753213548953,-0.0026582278481012134,0.0014557917816766354,96.18906315399039,0.1455791781676652,665655.8424795914,none,False,0.0
2025-03-21 04:00:00,75.96,77.29,75.52,76.86,5880455.0,-0.002670250579143718,-0.02449549435207521,-0.02055357733499615,94.21203380567403,2.0553577334996076,12086438.660746435,none,False,0.0
2025-03-24 04:00:00,74.97,76.0,74.895,75.33,8083188.0,0.017908436469378453,-0.01990632318501173,-0.03195358758995594,91.20162133143653,3.1953587589955923,25828685.576408062,none,False,0.0
2025-03-25 04:00:00,75.88,76.05,73.2,73.6,8895588.0,0.0024038461538462563,-0.022965617947696804,-0.022966161060623876,89.10707020694873,2.296616106062377,20429750.673695207,none,False,0.0
2025-03-26 04:00:00,72.555,72.86,71.6,71.73,7613813.0,-0.011938275466583215,-0.025407608695652062,-0.014264642797286927,87.83598967973386,1.4264642797286786,10860832.27703385,none,False,0.0
2025-03-27 04:00:00,70.155,70.64,69.77,70.16,7970846.0,-0.0026556921507588926,-0.02188763418374473,-0.01795702874121441,86.25871628854186,1.795702874121441,14313271.071379391,none,False,0.0
2025-03-28 04:00:00,70.17,70.35,69.18,69.3,5867021.0,-0.020138252098469533,-0.01225769669327248,0.00525646838385645,86.71213250354462,0.5256468383856516,3083981.039392224,none,False,0.0
2025-03-31 04:00:00,67.72,69.63,66.88,69.44,6805334.0,0.006712738005254959,0.002020202020202033,-0.001328254075589468,86.59695676014374,0.13282540755894523,903921.2621247469,none,False,0.0
2025-04-01 04:00:00,69.98,70.0,67.64,68.03,6213757.0,0.0028245052646633795,-0.020305299539170485,-0.020632685410521497,84.81022899380316,2.0632685410521434,12820649.339842543,none,False,0.0
2025-04-02 04:00:00,67.51,68.72,67.32,68.24,7337234.0,0.006328324152806708,0.0030868734381890306,3.709834247500425e-05,84.81337531272375,0.0037098342474894963,27219.921975044348,none,False,0.0
2025-04-03 04:00:00,68.43,68.54,67.0,67.1,8822513.0,-0.049280804931623234,-0.01670574443141848,0.023451535012117768,86.80237915336598,2.345153501211783,20690147.251436472,none,False,0.0
2025-04-04 04:00:00,65.23,65.47,62.365,62.55,10862538.0,-0.05854294764300372,-0.06780923994038746,-0.020455481935330533,85.0267946546506,2.045548193533042,22219844.983084027,none,False,0.0
2025-04-07 04:00:00,61.44,65.28,60.6076,63.64,14551902.0,-0.0017811906269790123,0.01742605915267781,0.020677196391790536,86.78491038628924,2.067719639179044,30089253.552808814,none,False,0.0
2025-04-08 04:00:00,64.92,65.05,60.83,61.6,8100539.0,-0.01566279392521508,-0.032055311125078534,-0.01801847735242567,85.2211784439616,1.8018477352425566,14595937.851394003,none,False,0.0
2025-04-09 04:00:00,60.49,65.3,59.515,65.09,13243325.0,0.10501933612632941,0.05665584415584424,-0.023074648783870708,83.25472968241961,2.3074648783870777,30558507.310565546,none,False,0.0
2025-04-10 04:00:00,63.12,63.24,59.32,61.21,9983981.0,-0.04381903685611166,-0.05960977108618837,-0.023696163769958256,81.28191197324139,2.36961637699582,23658204.885215104,none,False,0.0
2025-04-11 04:00:00,63.73,65.0,63.23,64.73,11392138.0,0.017842845705135613,0.05750694330991668,0.04551064146767704,84.98110392686287,4.551064146767714,51846350.80683005,none,False,0.0
